账号名称,直播id,直播标题,开播时间,关播时间,直播时长,峰值人数,平均人数,收获音浪,粉丝音浪,非粉音浪,首次送礼用户音浪,送礼人数,送礼粉丝人数,送礼非粉人数,首次送礼人数,预计收入,曝光人数,观看人数,观看粉丝人数,观看非粉人数,涨粉人数,掉粉人数,加团人数,人均停留时长,粉丝人均停留时长,非粉人均停留时长,评论人数,评论粉丝人数,评论非粉人数,点赞次数,点赞粉丝次数,点赞非粉次数,分享次数,分享粉丝次数,分享非粉次数,曝光分布,观看分布,群内粉丝,群外粉丝,观看率,涨粉率,评论率,送礼率,粉丝观看率,粉丝评论率,粉丝点赞率,粉丝分享率,粉丝送礼率,群内粉丝率,创建时间
"财经葛先生","7587727678423943999","黄金大A还能涨吗，关键看这几点！","""2025-12-25T09:39:03.000Z""","""2025-12-25T10:33:41.000Z""",54,1579,1246,5520,5520,0,42,575,575,0,25,"276.00",10219,3532,3418,114,10,4,11,"18.3000","15.7200","8.2300",459,455,4,108630,108630,0,29,29,0,,,2283,1135,"0.3456","0.0028","0.1300","0.1628","0.9677","0.9913","1.0000","1.0000","1.0000","0.6679","""2025-12-30T02:11:48.000Z"""
"财经葛先生","7587625414932515594","黄金大A还能涨吗，关键看这几点！","""2025-12-25T03:02:24.000Z""","""2025-12-25T03:49:58.000Z""",47,1356,1149,7386,7384,2,43,720,718,2,16,"369.00",8778,3381,3279,102,14,3,9,"15.4300","11.4300","6.8300",468,464,4,104902,104666,236,26,26,0,,,2113,1166,"0.3852","0.0041","0.1384","0.2130","0.9698","0.9915","0.9978","1.0000","0.9972","0.6444","""2025-12-30T02:12:27.000Z"""
"财经葛先生","7587354665593522994","人民币汇率走强，对黄金影响巨大？","""2025-12-24T09:31:38.000Z""","""2025-12-24T10:21:17.000Z""",49,1759,1472,5055,5055,0,43,484,484,0,31,"252.00",10904,3974,3839,135,19,9,20,"17.7000","13.8200","7.9500",523,518,5,157929,157261,668,31,31,0,,,2491,1348,"0.3645","0.0048","0.1316","0.1218","0.9660","0.9904","0.9958","1.0000","1.0000","0.6489","""2025-12-30T02:13:05.000Z"""
"财经葛先生","7587254208533924646","黄金突破历史新高！还能追吗？","""2025-12-24T03:01:41.000Z""","""2025-12-24T03:48:00.000Z""",46,1733,1377,11254,11254,0,60,799,799,0,31,"562.00",8976,3570,3482,88,11,4,23,"17.6800","12.9500","6.9500",419,418,1,121516,121484,32,22,22,0,,,2297,1185,"0.3977","0.0031","0.1174","0.2238","0.9754","0.9976","0.9997","1.0000","1.0000","0.6597","""2025-12-30T02:13:41.000Z"""
"财经葛先生","7586985488351775534","黄金突破历史新高！还能追吗？","""2025-12-23T09:39:00.000Z""","""2025-12-23T10:19:20.000Z""",40,4380,3619,4494,4469,25,435,614,597,17,247,"224.00",520238,35929,7454,28475,1338,12,214,"3.2200","9.3300","0.9000",923,674,249,162573,160137,2436,157,78,79,,,2956,4498,"0.0691","0.0372","0.0257","0.0171","0.2075","0.7302","0.9850","0.4968","0.9723","0.3966","""2025-12-30T02:14:18.000Z"""
"财经葛先生","7586898409565145907","黄金突破历史新高！还能追吗？","""2025-12-23T04:00:59.000Z""","""2025-12-23T04:47:35.000Z""",46,5013,3602,10980,10931,49,594,912,890,22,344,"549.00",545982,38279,8014,30265,1647,19,299,"3.6300","9.9700","1.1700",977,685,292,161960,157213,4747,168,94,74,,,3190,4824,"0.0701","0.0430","0.0255","0.0238","0.2094","0.7011","0.9707","0.5595","0.9759","0.3981","""2025-12-30T02:14:55.000Z"""
"财经葛先生","7586861242698386202","黄金突破历史新高！还能追吗？","""2025-12-23T01:37:01.000Z""","""2025-12-23T02:16:20.000Z""",39,1596,1285,24930,24925,5,171,848,844,4,56,"1246.00",9518,3582,3362,220,32,6,37,"13.3200","9.3500","7.3500",487,477,10,104050,103808,242,40,39,1,,,2265,1097,"0.3763","0.0089","0.1360","0.2367","0.9386","0.9795","0.9977","0.9750","0.9953","0.6737","""2025-12-30T02:15:33.000Z"""
"财经葛先生","7586612327633668910","黄金突破历史新高！还能追吗？","""2025-12-22T09:31:02.000Z""","""2025-12-22T10:21:33.000Z""",50,4003,3191,7350,7334,16,657,1038,1028,10,360,"367.00",379467,27462,8173,19289,1487,18,294,"5.0300","10.9300","1.2000",1065,862,203,222908,219669,3239,133,99,34,,,0,,"0.0724","0.0541","0.0388","0.0378","0.2976","0.8094","0.9855","0.7444","0.9904","0.0000","""2025-12-30T02:16:12.000Z"""
"财经葛先生","7586527091991448358","黄金突破历史新高！还能追吗？","""2025-12-22T04:00:04.000Z""","""2025-12-22T04:50:04.000Z""",50,1552,1332,11211,11194,17,186,741,738,3,39,"560.00",9430,3918,3794,124,12,5,18,"16.1700","11.9700","9.0200",506,498,8,110946,110936,10,39,39,0,,,0,,"0.4155","0.0031","0.1291","0.1891","0.9684","0.9842","0.9999","1.0000","0.9960","0.0000","""2025-12-30T02:16:50.000Z"""
"财经葛先生","7586493254011669257","黄金突破历史新高！还能追吗？","""2025-12-22T01:48:58.000Z""","""2025-12-22T02:34:06.000Z""",45,1316,1099,23470,23462,8,89,1016,1013,3,33,"1173.00",7955,3296,3203,93,9,2,11,"14.5000","9.6700","9.3300",322,321,1,82315,82311,4,25,25,0,,,0,,"0.4143","0.0027","0.0977","0.3083","0.9718","0.9969","1.0000","1.0000","0.9970","0.0000","""2025-12-30T02:17:24.000Z"""
"财经葛先生","7585499569523231514","黄金新高一步之遥，当下应该怎么操作呢","""2025-12-19T09:32:46.000Z""","""2025-12-19T10:18:40.000Z""",45,2619,2008,3669,3664,5,144,622,618,4,71,"183.00",136206,14666,5427,9239,429,9,48,"5.4700","9.6800","1.0200",628,554,74,109482,108042,1440,37,31,6,,,0,,"0.1077","0.0293","0.0428","0.0424","0.3700","0.8822","0.9868","0.8378","0.9936","0.0000","""2025-12-30T02:18:00.000Z"""
"财经葛先生","7585398607126219571","黄金新高一步之遥，当下应该怎么操作呢","""2025-12-19T03:01:00.000Z""","""2025-12-19T03:44:33.000Z""",43,1438,1186,3624,3621,3,30,702,700,2,19,"181.00",8333,3317,3234,83,5,6,10,"14.7200","10.2300","4.5800",495,491,4,59887,59839,48,23,22,1,,,0,,"0.3981","0.0015","0.1492","0.2116","0.9750","0.9919","0.9992","0.9565","0.9972","0.0000","""2025-12-30T02:18:38.000Z"""
"财经葛先生","7585128519575931686","今夜重磅数据公布！会如何影响黄金呢？","""2025-12-18T09:33:13.000Z""","""2025-12-18T10:20:50.000Z""",47,1513,1272,8913,8913,0,54,649,649,0,29,"445.00",9027,3401,3321,80,9,8,9,"17.0500","13.1200","8.3800",752,747,5,104593,104590,3,34,34,0,,,0,,"0.3768","0.0026","0.2211","0.1908","0.9765","0.9934","1.0000","1.0000","1.0000","0.0000","""2025-12-30T02:19:12.000Z"""
"财经葛先生","7585027592213383963","黄金冲破4320，短期怎么走？","""2025-12-18T03:01:19.000Z""","""2025-12-18T03:44:22.000Z""",43,2300,1901,6600,6596,4,1116,938,935,3,88,"330.00",117360,11255,4946,6309,378,4,51,"6.5000","9.8200","1.3700",945,847,98,107214,104995,2219,29,23,6,,,0,,"0.0959","0.0336","0.0840","0.0833","0.4394","0.8963","0.9793","0.7931","0.9968","0.0000","""2025-12-30T02:19:48.000Z"""
"财经葛先生","7584756986638600986","黄金冲破4320，短期怎么走？","""2025-12-17T09:31:13.000Z""","""2025-12-17T10:17:06.000Z""",45,1405,1155,6264,6263,1,477,606,605,1,34,"313.00",9043,3235,3154,81,4,3,15,"15.5000","12.2500","5.0700",648,641,7,106125,106107,18,17,17,0,,,0,,"0.3577","0.0012","0.2003","0.1873","0.9750","0.9892","0.9998","1.0000","0.9983","0.0000","""2025-12-30T02:20:23.000Z"""
"财经葛先生","7584656069167811374","黄金冲破4320，短期怎么走？","""2025-12-17T02:59:37.000Z""","""2025-12-17T03:43:11.000Z""",43,1306,1040,5146,5146,0,344,679,679,0,24,"257.00",11250,3210,2951,259,17,5,15,"13.5200","10.9700","2.3300",412,407,5,64595,64578,17,15,14,1,,,0,,"0.2853","0.0053","0.1283","0.2115","0.9193","0.9879","0.9997","0.9333","1.0000","0.0000","""2025-12-30T02:20:58.000Z"""
"财经葛先生","7584388775183158062","黄金跌破4300，短期怎么走？","""2025-12-16T09:42:19.000Z""","""2025-12-16T10:29:49.000Z""",47,3076,2481,12856,12851,5,1000,1357,1355,2,206,"642.00",151077,14374,6471,7903,588,10,151,"7.3300","11.2300","1.5200",1222,1107,115,139735,139063,672,65,53,12,,,0,,"0.0951","0.0409","0.0850","0.0944","0.4502","0.9059","0.9952","0.8154","0.9985","0.0000","""2025-12-30T02:21:32.000Z"""
"财经葛先生","7584014219830610714","黄金冲上4300，短期怎么走？","""2025-12-15T09:29:02.000Z""","""2025-12-15T10:27:47.000Z""",58,1665,1274,9164,9164,0,105,829,829,0,55,"458.00",10871,3932,3815,117,16,3,24,"17.9300","14.1800","6.2700",772,767,5,155113,154669,444,21,20,1,,,0,,"0.3617","0.0041","0.1963","0.2108","0.9702","0.9935","0.9971","0.9524","1.0000","0.0000","""2025-12-30T02:22:06.000Z"""
"财经葛先生","7583928785603808027","黄金冲上4300，短期怎么走？","""2025-12-15T03:57:28.000Z""","""2025-12-15T04:50:32.000Z""",53,1457,1155,16306,16292,14,280,1254,1252,2,98,"815.00",9646,3441,3350,91,15,8,28,"16.8700","13.8500","6.1500",826,823,3,154969,151286,3683,31,30,1,,,0,,"0.3567","0.0044","0.2400","0.3644","0.9736","0.9964","0.9762","0.9677","0.9984","0.0000","""2025-12-30T02:22:41.000Z"""
"财经葛先生","7582901986786429705","黄金冲上4300，短期怎么走？","""2025-12-12T09:32:57.000Z""","""2025-12-12T10:21:10.000Z""",48,5235,3911,20578,20525,53,2222,1504,1490,14,471,"1028.00",262060,39360,8917,30443,2151,24,348,"4.1200","11.1000","0.9000",2035,1679,356,430671,423468,7203,143,122,21,,,0,,"0.1502","0.0546","0.0517","0.0382","0.2265","0.8251","0.9833","0.8531","0.9907","0.0000","""2025-12-30T02:23:22.000Z"""
"财经葛先生","7582800713844001588","美联储降息，黄金短期怎么走？","""2025-12-12T02:59:44.000Z""","""2025-12-12T03:47:47.000Z""",48,1335,1046,9552,9543,9,255,959,958,1,55,"477.00",7929,2988,2933,55,13,5,10,"16.0000","11.9300","7.5800",630,626,4,91054,88282,2772,27,27,0,,,0,,"0.3768","0.0044","0.2108","0.3210","0.9816","0.9937","0.9696","1.0000","0.9990","0.0000","""2025-12-30T02:23:58.000Z"""
"财经葛先生","7582430301226470195","美联储降息，黄金短期怎么走？","""2025-12-11T03:02:31.000Z""","""2025-12-11T03:47:00.000Z""",44,1097,911,4480,4478,2,151,719,717,2,53,"224.00",7524,2882,2824,58,4,6,11,"13.3300","9.2500","7.9500",455,450,5,76891,75954,937,10,10,0,,,0,,"0.3830","0.0014","0.1579","0.2495","0.9799","0.9890","0.9878","1.0000","0.9972","0.0000","""2025-12-30T02:24:32.000Z"""
"财经葛先生","7582160804116515630","黄金关键点位4220，未来怎么走？","""2025-12-10T09:36:49.000Z""","""2025-12-10T10:22:42.000Z""",45,1176,954,4199,4199,0,72,509,509,0,52,"209.00",8413,3001,2931,70,7,5,16,"13.8300","11.1300","6.2000",510,505,5,77023,77008,15,14,14,0,,,0,,"0.3567","0.0023","0.1699","0.1696","0.9767","0.9902","0.9998","1.0000","1.0000","0.0000","""2025-12-30T02:25:13.000Z"""
"财经葛先生","7582058464957254426","黄金关键点位4200，未来怎么走？","""2025-12-10T02:59:33.000Z""","""2025-12-10T03:47:30.000Z""",47,968,799,3780,3780,0,213,570,570,0,37,"189.00",7829,2692,2636,56,7,3,8,"13.5300","10.2700","7.9800",435,430,5,74024,73967,57,6,6,0,,,0,,"0.3438","0.0026","0.1616","0.2117","0.9792","0.9885","0.9992","1.0000","1.0000","0.0000","""2025-12-30T02:25:48.000Z"""
"财经葛先生","7581787554309557001","黄金跌破关键点位4200，未来怎么走？","""2025-12-09T09:28:16.000Z""","""2025-12-09T10:16:59.000Z""",48,1204,1016,3643,3642,1,84,534,533,1,28,"182.00",9447,3289,3168,121,10,2,15,"14.0800","11.1300","6.0200",571,565,6,76197,75888,309,18,18,0,,,0,,"0.3482","0.0030","0.1736","0.1624","0.9632","0.9895","0.9959","1.0000","0.9981","0.0000","""2025-12-30T02:26:23.000Z"""
"财经葛先生","7581690671384382258","黄金跌破关键点位4200，未来怎么走？","""2025-12-09T03:12:25.000Z""","""2025-12-09T03:54:41.000Z""",42,949,753,1813,1813,0,20,538,538,0,14,"90.00",7625,2564,2482,82,4,4,6,"11.5500","8.9700","5.2700",358,356,2,44628,44523,105,11,11,0,,,0,,"0.3363","0.0016","0.1396","0.2098","0.9680","0.9944","0.9976","1.0000","1.0000","0.0000","""2025-12-30T02:28:06.000Z"""
"财经葛先生","7581421285935811354","黄金跌破关键点位4200，未来怎么走？","""2025-12-08T09:47:02.000Z""","""2025-12-08T10:32:36.000Z""",45,1002,814,3645,3645,0,34,464,464,0,27,"182.00",8474,2987,2888,99,5,4,8,"11.5000","9.5700","6.3700",240,237,3,74925,74843,82,10,10,0,,,0,,"0.3525","0.0017","0.0803","0.1553","0.9669","0.9875","0.9989","1.0000","1.0000","0.0000","""2025-12-30T02:28:41.000Z"""
"财经葛先生","7581331570879990537","黄金跌破关键点位4224，未来怎么走？","""2025-12-08T03:59:08.000Z""","""2025-12-08T04:38:44.000Z""",39,1254,956,3286,3286,0,101,817,817,0,36,"164.00",7884,3293,3202,91,6,2,9,"10.6200","8.8000","4.8000",506,504,2,64839,64752,87,15,15,0,,,0,,"0.4177","0.0018","0.1537","0.2481","0.9724","0.9960","0.9987","1.0000","1.0000","0.0000","""2025-12-30T02:29:16.000Z"""
"财经葛先生","7580305377611238154","黄金跌破关键点位4224，未来怎么走？","""2025-12-05T09:36:48.000Z""","""2025-12-05T10:20:03.000Z""",43,3164,2238,3685,3678,7,326,882,878,4,129,"184.00",130624,22747,5641,17106,387,5,108,"3.5500","9.5500","0.6300",1136,997,139,101702,100305,1397,46,34,12,,,0,,"0.1741","0.0170","0.0499","0.0388","0.2480","0.8776","0.9863","0.7391","0.9955","0.0000","""2025-12-30T02:29:52.000Z"""
"财经葛先生","7579932321034373914","黄金跌破关键点位4224，未来怎么走？","""2025-12-04T09:29:12.000Z""","""2025-12-04T10:14:24.000Z""",45,2913,2284,3724,3722,2,393,664,662,2,213,"186.00",126030,18578,5967,12611,425,20,189,"4.6800","9.1700","0.8800",1019,901,118,143863,140344,3519,40,33,7,,,0,,"0.1474","0.0229","0.0548","0.0357","0.3212","0.8842","0.9755","0.8250","0.9970","0.0000","""2025-12-30T02:30:28.000Z"""
"财经葛先生","7579832554883189542","黄金关键点位4224，未来怎么走？","""2025-12-04T03:01:55.000Z""","""2025-12-04T03:46:48.000Z""",44,2660,2058,3146,3139,7,325,881,877,4,204,"157.00",97298,14176,5656,8520,388,10,169,"5.7300","8.5800","1.2000",1049,942,107,92877,91796,1081,32,24,8,,,0,,"0.1457","0.0274","0.0740","0.0621","0.3990","0.8980","0.9884","0.7500","0.9955","0.0000","""2025-12-30T02:31:06.000Z"""
"财经葛先生","7579562244042771210","黄金关键点位4224，未来怎么走？","""2025-12-03T09:32:59.000Z""","""2025-12-03T10:10:47.000Z""",37,3127,2469,5772,5322,450,246,589,582,7,149,"288.00",149657,18866,5859,13007,440,9,111,"4.2200","8.7800","0.8500",823,728,95,123645,119965,3680,41,37,4,,,0,,"0.1261","0.0233","0.0436","0.0312","0.3106","0.8846","0.9702","0.9024","0.9881","0.0000","""2025-12-30T02:31:41.000Z"""
"财经葛先生","7579462510882048778","黄金关键点位4224，未来怎么走？","""2025-12-03T03:06:05.000Z""","""2025-12-03T03:48:54.000Z""",42,3173,2534,6991,6971,20,521,1261,1255,6,318,"349.00",111558,16813,6108,10705,570,10,250,"5.5800","9.9300","1.0800",1270,1171,99,134049,131867,2182,47,41,6,,,0,,"0.1507","0.0339","0.0755","0.0750","0.3633","0.9220","0.9837","0.8723","0.9952","0.0000","""2025-12-30T02:33:28.000Z"""
"财经葛先生","7579196556327357235","黄金关键点位4224，未来怎么走？","""2025-12-02T09:54:07.000Z""","""2025-12-02T10:38:54.000Z""",44,4183,3472,3683,3672,11,1131,871,863,8,367,"184.00",156780,21642,7424,14218,856,9,297,"6.2200","10.5200","1.4000",1686,1444,242,125113,123829,1284,75,67,8,,,0,,"0.1380","0.0396","0.0779","0.0402","0.3430","0.8565","0.9897","0.8933","0.9908","0.0000","""2025-12-30T02:34:05.000Z"""
"财经葛先生","7579091923383044902","黄金关键点位4224，未来怎么走？","""2025-12-02T03:08:03.000Z""","""2025-12-02T03:48:58.000Z""",40,3078,2249,9247,9236,11,401,1116,1108,8,207,"462.00",97138,19877,5423,14454,372,12,151,"3.8500","9.4300","0.6200",1076,1000,76,166163,165057,1106,37,36,1,,,0,,"0.2046","0.0187","0.0541","0.0561","0.2728","0.9294","0.9933","0.9730","0.9928","0.0000","""2025-12-30T02:34:41.000Z"""
"财经葛先生","7578819738676005682","黄金重回940！接下来怎么操作？","""2025-12-01T09:31:44.000Z""","""2025-12-01T10:12:52.000Z""",41,3951,2978,11179,11172,7,3225,941,937,4,232,"558.00",164517,24095,6450,17645,654,7,173,"4.3500","10.4300","0.8300",1176,1032,144,245661,241552,4109,54,47,7,,,0,,"0.1465","0.0271","0.0488","0.0391","0.2677","0.8776","0.9833","0.8704","0.9957","0.0000","""2025-12-30T02:35:17.000Z"""
"财经葛先生","7578703628270062345","黄金重回940！接下来怎么操作？","""2025-12-01T02:01:00.000Z""","""2025-12-01T02:37:26.000Z""",36,2903,2292,17205,16293,912,1683,1278,1267,11,390,"860.00",130352,15209,5110,10099,657,8,288,"4.6700","8.3500","0.8700",1217,1066,151,200528,194711,5817,67,56,11,,,0,,"0.1167","0.0432","0.0800","0.0840","0.3360","0.8759","0.9710","0.8358","0.9914","0.0000","""2025-12-30T02:35:54.000Z"""
"财经葛先生","7577788630769666851","黄金重回940！接下来怎么操作？","""2025-11-28T14:50:25.000Z""","""2025-11-28T15:14:48.000Z""",24,3272,2169,4354,4346,8,369,321,316,5,83,"217.00",131349,17605,4186,13419,479,4,57,"2.3300","5.5800","0.6300",624,516,108,71285,70015,1270,50,39,11,,,0,,"0.1340","0.0272","0.0354","0.0182","0.2378","0.8269","0.9822","0.7800","0.9844","0.0000","""2025-12-30T02:36:30.000Z"""
"财经葛先生","7577698076203191091","黄金重回940！接下来怎么操作？","""2025-11-28T08:59:04.000Z""","""2025-11-28T09:44:57.000Z""",45,3842,2637,4032,4020,12,486,750,740,10,251,"201.00",197415,29741,5709,24032,587,8,198,"3.1800","8.9700","0.7300",1064,848,216,152934,150162,2772,56,40,16,,,0,,"0.1507","0.0197","0.0358","0.0252","0.1920","0.7970","0.9819","0.7143","0.9867","0.0000","""2025-12-30T02:37:05.000Z"""
"财经葛先生","7577605252440492809","黄金重回940！接下来怎么操作？","""2025-11-28T02:58:53.000Z""","""2025-11-28T03:42:32.000Z""",43,2972,2018,10065,10050,15,489,1053,1048,5,298,"503.00",152847,21429,5056,16373,461,10,261,"3.3200","8.6200","0.6700",956,841,115,174876,172251,2625,36,28,8,,,0,,"0.1402","0.0215","0.0446","0.0491","0.2359","0.8797","0.9850","0.7778","0.9953","0.0000","""2025-12-30T02:37:40.000Z"""
"财经葛先生","7577334782481271562","黄金重回940！接下来怎么操作？","""2025-11-27T09:29:22.000Z""","""2025-11-27T10:12:10.000Z""",42,2974,1902,4100,4097,3,147,430,428,2,91,"205.00",166099,30573,4470,26103,233,6,76,"1.8300","7.9700","0.3500",791,691,100,108624,104827,3797,58,55,3,,,0,,"0.1841","0.0076","0.0259","0.0141","0.1462","0.8736","0.9650","0.9483","0.9953","0.0000","""2025-12-30T02:38:17.000Z"""
"财经葛先生","7577235445688421130","黄金重回940！接下来怎么操作？","""2025-11-27T03:03:54.000Z""","""2025-11-27T03:50:16.000Z""",46,2642,1884,4318,4309,9,270,707,702,5,117,"215.00",139080,21011,4848,16163,341,6,86,"3.3300","8.8800","0.7300",1004,858,146,52560,51197,1363,83,78,5,,,0,,"0.1511","0.0162","0.0478","0.0336","0.2307","0.8546","0.9741","0.9398","0.9929","0.0000","""2025-12-30T02:38:52.000Z"""
"财经葛先生","7576965400257186569","黄金震荡，A股破位，请管住手？","""2025-11-26T09:35:51.000Z""","""2025-11-26T10:20:14.000Z""",44,3391,2390,3045,3033,12,472,618,613,5,227,"152.00",201149,26863,5645,21218,452,11,189,"3.1300","9.4000","0.6800",1103,946,157,63118,62140,978,94,75,19,,,0,,"0.1335","0.0168","0.0411","0.0230","0.2101","0.8577","0.9845","0.7979","0.9919","0.0000","""2025-12-30T02:39:28.000Z"""
"财经葛先生","7576864332785781530","黄金震荡，A股破位，请管住手？","""2025-11-26T03:03:48.000Z""","""2025-11-26T03:47:13.000Z""",43,3193,2226,8593,8576,17,529,1136,1130,6,296,"429.00",138819,17809,5458,12351,498,6,222,"4.6300","9.5000","1.0200",1141,986,155,66520,65586,934,112,103,9,,,0,,"0.1283","0.0280","0.0641","0.0638","0.3065","0.8642","0.9860","0.9196","0.9947","0.0000","""2025-12-30T02:40:04.000Z"""
"财经葛先生","7576599703513500467","黄金震荡，A股破位，请管住手？","""2025-11-25T09:56:47.000Z""","""2025-11-25T10:41:24.000Z""",44,3289,2517,5154,5139,15,482,805,799,6,311,"257.00",153337,19894,5916,13978,506,10,259,"4.7800","10.1800","0.9800",1302,1142,160,82693,81356,1337,91,76,15,,,0,,"0.1297","0.0254","0.0654","0.0405","0.2974","0.8771","0.9838","0.8352","0.9925","0.0000","""2025-12-30T02:40:41.000Z"""
"财经葛先生","7576491569264462638","黄金震荡，A股破位，请管住手？","""2025-11-25T02:57:12.000Z""","""2025-11-25T03:44:37.000Z""",47,3165,2188,13881,13854,27,2131,1300,1291,9,447,"694.00",139345,15175,5734,9441,617,7,317,"5.9000","9.3500","1.3300",1473,1297,176,80197,79506,691,127,116,11,,,0,,"0.1089","0.0407","0.0971","0.0857","0.3779","0.8805","0.9914","0.9134","0.9931","0.0000","""2025-12-30T02:41:18.000Z"""
"财经葛先生","7576221447371164443","黄金震荡，A股破位，请管住手？","""2025-11-24T09:29:06.000Z""","""2025-11-24T10:16:56.000Z""",47,2245,1689,5290,5186,104,503,721,719,2,180,"264.00",149533,13030,4743,8287,278,9,118,"5.2300","9.5500","0.9800",1095,968,127,64405,63792,613,55,50,5,,,0,,"0.0871","0.0213","0.0840","0.0553","0.3640","0.8840","0.9905","0.9091","0.9972","0.0000","""2025-12-30T02:41:54.000Z"""
"财经葛先生","7576122565450533659","黄金震荡，A股破位，请管住手？","""2025-11-24T03:05:15.000Z""","""2025-11-24T03:47:59.000Z""",42,2453,1728,3601,3595,6,564,798,793,5,193,"180.00",159268,15499,4703,10796,360,10,142,"3.9300","8.0200","1.0000",735,622,113,40307,37091,3216,49,44,5,,,0,,"0.0973","0.0232","0.0474","0.0515","0.3034","0.8463","0.9202","0.8980","0.9937","0.0000","""2025-12-30T02:42:30.000Z"""
"财经葛先生","7575108656333638438","黄金震荡，A股破位，请管住手？","""2025-11-21T09:30:59.000Z""","""2025-11-21T10:18:20.000Z""",47,3065,2125,4171,4159,12,397,700,690,10,230,"208.00",335213,23717,5414,18303,521,10,184,"3.4700","9.3500","0.8200",950,804,146,52580,50582,1998,70,56,14,,,0,,"0.0708","0.0220","0.0401","0.0295","0.2283","0.8463","0.9620","0.8000","0.9857","0.0000","""2025-12-30T02:43:07.000Z"""
"财经葛先生","7575009125877238578","黄金震荡，A股破位，请管住手？","""2025-11-21T03:04:44.000Z""","""2025-11-21T03:46:19.000Z""",41,2879,1913,2029,2008,21,364,652,645,7,169,"101.00",300406,23625,4624,19001,511,6,132,"2.5800","7.4700","0.6300",785,662,123,31780,30331,1449,67,54,13,,,0,,"0.0786","0.0216","0.0332","0.0276","0.1957","0.8433","0.9544","0.8060","0.9893","0.0000","""2025-12-30T02:43:45.000Z"""
"财经葛先生","7574739848716684059","黄金重回930，要跑吗？","""2025-11-20T09:39:42.000Z""","""2025-11-20T10:29:34.000Z""",49,3992,2751,5961,5955,6,2819,899,894,5,481,"298.00",421438,36567,6586,29981,1007,20,414,"2.9000","9.8500","0.7500",1267,1019,248,59870,56804,3066,143,109,34,,,0,,"0.0868","0.0275","0.0346","0.0246","0.1801","0.8043","0.9488","0.7622","0.9944","0.0000","""2025-12-30T02:44:22.000Z"""
"财经葛先生","7574637730036599579","黄金重回930，要跑吗？","""2025-11-20T03:03:22.000Z""","""2025-11-20T03:44:59.000Z""",41,2572,2027,5814,5799,15,423,942,938,4,258,"290.00",141357,17866,5033,12833,403,11,215,"4.0200","9.4300","0.7800",739,661,78,60760,60262,498,44,34,10,,,0,,"0.1264","0.0226","0.0414","0.0527","0.2817","0.8945","0.9918","0.7727","0.9958","0.0000","""2025-12-30T02:45:33.000Z"""
"财经葛先生","7574366193751280394","黄金重回930，要跑吗？","""2025-11-19T09:29:35.000Z""","""2025-11-19T10:08:03.000Z""",38,4049,2867,6275,6253,22,1683,738,731,7,409,"313.00",230527,25688,5847,19841,1011,13,345,"3.6500","9.3700","0.9200",1459,1185,274,44519,42407,2112,56,45,11,,,0,,"0.1114","0.0394","0.0568","0.0287","0.2276","0.8122","0.9526","0.8036","0.9905","0.0000","""2025-12-30T02:46:18.000Z"""
"财经葛先生","7574266247131433737","黄金重回930，要跑吗？","""2025-11-19T03:01:46.000Z""","""2025-11-19T03:44:11.000Z""",42,2701,2073,8473,8363,110,550,825,822,3,232,"423.00",132924,21131,4779,16352,465,6,170,"3.3800","9.3700","0.8300",933,809,124,47732,46164,1568,42,29,13,,,0,,"0.1590","0.0220","0.0442","0.0390","0.2262","0.8671","0.9671","0.6905","0.9964","0.0000","""2025-12-30T02:46:54.000Z"""
"财经葛先生","7573995084599364361","黄金击穿关键点位914！","""2025-11-18T09:29:39.000Z""","""2025-11-18T10:09:23.000Z""",39,6064,4009,7779,7756,23,1419,913,898,15,496,"388.00",449718,59086,6500,52586,1599,17,442,"1.9000","9.7700","0.5800",1530,1205,325,69659,65580,4079,80,43,37,,,0,,"0.1314","0.0271","0.0259","0.0155","0.1100","0.7876","0.9414","0.5375","0.9836","0.0000","""2025-12-30T02:47:29.000Z"""
"财经葛先生","7573896451491629875","黄金击穿关键点位914！","""2025-11-18T03:06:53.000Z""","""2025-11-18T03:44:41.000Z""",37,5340,3731,10630,10612,18,1998,1366,1354,12,783,"531.00",296915,34384,6616,27768,2388,16,650,"3.3500","9.7300","1.0800",1878,1486,392,77583,74255,3328,123,82,41,,,0,,"0.1158","0.0695","0.0546","0.0397","0.1924","0.7913","0.9571","0.6667","0.9912","0.0000","""2025-12-30T02:48:05.000Z"""
"财经葛先生","7573628185519147822","黄金击穿关键点位933！","""2025-11-17T09:45:51.000Z""","""2025-11-17T10:29:02.000Z""",43,3041,2433,5483,5464,19,1212,795,786,9,413,"274.00",273654,29108,5141,23967,1009,13,321,"2.8000","9.5200","0.7500",1064,863,201,55734,52404,3330,66,45,21,,,0,,"0.1064","0.0347","0.0366","0.0273","0.1766","0.8111","0.9403","0.6818","0.9887","0.0000","""2025-12-30T02:48:41.000Z"""
"财经葛先生","7573544273522592550","黄金高位震荡，下周怎么做？","""2025-11-17T04:20:23.000Z""","""2025-11-17T05:01:42.000Z""",41,4254,3028,9298,9282,16,2797,970,959,11,505,"464.00",378720,46985,5228,41757,1298,12,414,"1.8200","9.7000","0.5700",1053,832,221,46373,44063,2310,53,35,18,,,0,,"0.1241","0.0276","0.0224","0.0206","0.1113","0.7901","0.9502","0.6604","0.9887","0.0000","""2025-12-30T02:49:16.000Z"""
